Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode large,3,8.000,2500.000,2518.000,0.700,47.680,47.690,130.000,403.000,2.518,0.022,0.067,0.026,2.585,2.452,2.571,2.477,0.700,0.000,100.000,33.000,0.000
mode large,0,10.000,2500.000,2456.000,-1.700,47.730,47.760,130.000,477.000,2.456,0.046,0.138,0.056,2.594,2.319,2.539,2.340,-1.700,0.000,100.000,40.000,0.000
mode large,3,10.000,2500.000,2537.000,1.500,47.750,47.760,130.000,477.000,2.537,0.031,0.092,0.036,2.630,2.445,2.613,2.452,1.500,0.000,100.000,42.000,0.000
mode large,0,15.000,2500.000,2487.000,-0.500,48.170,48.140,130.000,477.000,2.487,0.054,0.163,0.065,2.650,2.325,2.601,2.328,-0.500,0.000,100.000,57.000,0.000
mode large,3,15.000,2500.000,2512.000,0.500,48.150,48.140,130.000,477.000,2.512,0.041,0.124,0.049,2.636,2.388,2.616,2.430,0.500,0.000,100.000,62.000,0.000
mode large,0,20.000,2500.000,2502.000,0.100,48.540,48.450,130.000,477.000,2.502,0.055,0.164,0.065,2.666,2.339,2.611,2.365,0.100,0.000,100.000,81.000,0.000
mode large,0,25.000,2500.000,2501.000,0.000,48.600,48.600,130.000,432.000,2.501,0.052,0.157,0.063,2.658,2.344,2.591,2.395,0.000,0.000,100.000,100.000,0.000
mode large,0,30.000,2500.000,2499.000,-0.100,48.690,48.710,130.000,408.000,2.499,0.064,0.191,0.076,2.689,2.308,2.606,2.370,-0.100,0.000,100.000,120.000,0.000
mode large,0,35.000,2500.000,2500.000,0.000,49.190,49.180,130.000,403.000,2.500,0.061,0.182,0.073,2.682,2.319,2.596,2.355,0.000,0.000,100.000,137.000,0.000
mode large,0,40.000,2500.000,2504.000,0.200,49.520,49.500,130.000,418.000,2.504,0.075,0.224,0.089,2.728,2.280,2.628,2.363,0.200,0.000,100.000,157.000,0.000
mode large,0,5.000,3000.000,2914.000,-2.900,55.840,55.910,130.000,495.000,2.914,0.066,0.197,0.068,3.112,2.717,3.099,2.750,-2.900,0.000,100.000,22.000,0.000
mode large,0,6.000,3000.000,2952.000,-1.600,55.490,55.480,130.000,461.000,2.952,0.023,0.068,0.023,3.020,2.883,3.005,2.891,-1.600,0.000,100.000,26.000,0.000
mode large,0,8.000,3000.000,2908.000,-3.100,56.010,56.030,130.000,428.000,2.908,0.029,0.086,0.030,2.994,2.822,3.002,2.834,-3.100,0.000,100.000,34.000,0.000
mode large,1,5.000,3000.000,2969.000,-1.000,55.890,55.910,130.000,495.000,2.969,0.022,0.067,0.023,3.036,2.902,3.025,2.916,-1.000,0.000,100.000,22.000,0.000
mode large,1,6.000,3000.000,2951.000,-1.600,55.510,55.480,130.000,461.000,2.951,0.028,0.085,0.029,3.036,2.866,3.015,2.883,-1.600,0.000,100.000,26.000,0.000
mode large,1,8.000,3000.000,2951.000,-1.600,56.010,56.030,130.000,428.000,2.951,0.019,0.056,0.019,3.007,2.895,3.010,2.911,-1.600,0.000,100.000,34.000,0.000
mode large,2,5.000,3000.000,3058.000,1.900,55.870,55.910,130.000,495.000,3.058,0.027,0.081,0.027,3.139,2.976,3.139,3.000,1.900,0.000,100.000,22.000,0.000
mode large,2,6.000,3000.000,3065.000,2.200,55.490,55.480,130.000,461.000,3.065,0.020,0.059,0.019,3.124,3.006,3.102,3.012,2.200,0.000,100.000,26.000,0.000
mode large,2,8.000,3000.000,3072.000,2.400,56.020,56.030,130.000,428.000,3.072,0.018,0.053,0.017,3.125,3.020,3.114,3.030,2.400,0.000,100.000,34.000,0.000
mode large,3,5.000,3000.000,3025.000,0.800,55.890,55.910,130.000,495.000,3.025,0.026,0.078,0.026,3.103,2.946,3.072,2.953,0.800,0.000,100.000,22.000,0.000
mode large,3,6.000,3000.000,3020.000,0.700,55.480,55.480,130.000,461.000,3.020,0.017,0.052,0.017,3.072,2.968,3.064,2.970,0.700,0.000,100.000,26.000,0.000
mode large,3,8.000,3000.000,3037.000,1.200,56.020,56.030,130.000,428.000,3.037,0.015,0.045,0.015,3.082,2.992,3.074,2.992,1.200,0.000,100.000,34.000,0.000
mode large,0,10.000,3000.000,2949.000,-1.700,56.740,56.790,130.000,495.000,2.949,0.036,0.107,0.036,3.056,2.843,3.022,2.849,-1.700,0.000,100.000,41.000,0.000
mode large,3,10.000,3000.000,3049.000,1.600,56.780,56.790,130.000,495.000,3.049,0.031,0.092,0.030,3.141,2.957,3.124,2.965,1.600,0.000,100.000,41.000,0.000
mode large,0,15.000,3000.000,2989.000,-0.400,56.880,56.910,130.000,495.000,2.989,0.061,0.184,0.061,3.172,2.805,3.107,2.869,-0.400,0.000,100.000,53.000,0.000
mode large,3,15.000,3000.000,3017.000,0.600,56.940,56.910,130.000,495.000,3.017,0.047,0.141,0.047,3.158,2.875,3.102,2.908,0.600,0.000,100.000,61.000,0.000
mode large,0,20.000,3000.000,3005.000,0.200,57.620,57.580,130.000,495.000,3.005,0.059,0.176,0.059,3.181,2.829,3.111,2.856,0.200,0.000,100.000,81.000,0.000
mode large,0,25.000,3000.000,3001.000,0.000,57.430,57.420,130.000,454.000,3.001,0.061,0.182,0.061,3.182,2.819,3.094,2.896,0.000,0.000,100.000,89.000,0.000
mode large,0,30.000,3000.000,2998.000,-0.100,57.860,57.810,130.000,432.000,2.998,0.072,0.215,0.072,3.213,2.783,3.119,2.854,-0.100,0.000,100.000,120.000,0.000
mode large,0,5.000,3500.000,3395.000,-3.000,63.680,63.690,130.000,514.000,3.395,0.059,0.176,0.052,3.571,3.219,3.525,3.273,-3.000,0.000,100.000,22.000,0.000
mode large,0,6.000,3500.000,3403.000,-2.800,63.620,63.630,130.000,484.000,3.403,0.023,0.069,0.020,3.472,3.334,3.456,3.342,-2.800,0.000,100.000,26.000,0.000
mode large,0,8.000,3500.000,3348.000,-4.300,64.230,64.230,130.000,454.000,3.348,0.026,0.078,0.023,3.426,3.271,3.411,3.280,-4.300,0.000,100.000,33.000,0.000
mode large,1,5.000,3500.000,3447.000,-1.500,63.700,63.690,130.000,514.000,3.447,0.032,0.096,0.028,3.543,3.351,3.516,3.382,-1.500,0.000,100.000,22.000,0.000
mode large,1,6.000,3500.000,3426.000,-2.100,63.650,63.630,130.000,484.000,3.426,0.032,0.097,0.028,3.523,3.329,3.513,3.335,-2.100,0.000,100.000,26.000,0.000
mode large,1,8.000,3500.000,3437.000,-1.800,64.220,64.230,130.000,454.000,3.437,0.019,0.056,0.016,3.493,3.380,3.476,3.397,-1.800,0.000,100.000,34.000,0.000
mode large,2,5.000,3500.000,3594.000,2.700,63.690,63.690,130.000,514.000,3.594,0.024,0.071,0.020,3.665,3.524,3.652,3.538,2.700,0.000,100.000,22.000,0.000
mode large,2,6.000,3500.000,3588.000,2.500,63.620,63.630,130.000,484.000,3.588,0.016,0.049,0.014,3.637,3.539,3.625,3.548,2.500,0.000,100.000,26.000,0.000
mode large,2,8.000,3500.000,3631.000,3.700,64.220,64.230,130.000,454.000,3.631,0.015,0.044,0.012,3.675,3.587,3.664,3.600,3.700,0.000,100.000,34.000,0.000
mode large,3,5.000,3500.000,3530.000,0.900,63.680,63.690,130.000,514.000,3.530,0.021,0.062,0.018,3.593,3.468,3.607,3.488,0.900,0.000,100.000,22.000,0.000
mode large,3,6.000,3500.000,3537.000,1.100,63.640,63.630,130.000,484.000,3.537,0.021,0.063,0.018,3.600,3.475,3.585,3.466,1.100,0.000,100.000,26.000,0.000
mode large,3,8.000,3500.000,3541.000,1.200,64.230,64.230,130.000,454.000,3.541,0.016,0.048,0.014,3.589,3.493,3.575,3.496,1.200,0.000,100.000,34.000,0.000
mode large,0,10.000,3500.000,3439.000,-1.700,64.750,64.710,130.000,514.000,3.439,0.050,0.149,0.043,3.589,3.290,3.560,3.253,-1.700,0.000,100.000,42.000,0.000
mode large,3,10.000,3500.000,3557.000,1.600,64.710,64.710,130.000,514.000,3.557,0.034,0.101,0.029,3.659,3.456,3.637,3.493,1.600,0.000,100.000,42.000,0.000
mode large,0,15.000,3500.000,3498.000,-0.100,65.300,65.210,130.000,514.000,3.498,0.078,0.234,0.067,3.731,3.264,3.647,3.315,-0.100,0.000,100.000,55.000,0.000
mode large,3,15.000,3500.000,3514.000,0.400,65.270,65.210,130.000,514.000,3.514,0.060,0.181,0.051,3.695,3.333,3.627,3.374,0.400,0.000,100.000,62.000,0.000
mode large,0,20.000,3500.000,3507.000,0.200,65.690,65.630,130.000,514.000,3.507,0.071,0.212,0.060,3.718,3.295,3.617,3.270,0.200,0.000,100.000,81.000,0.000
mode large,0,25.000,3500.000,3507.000,0.200,66.360,66.270,130.000,478.000,3.507,0.083,0.250,0.071,3.757,3.257,3.640,3.357,0.200,0.000,100.000,100.000,0.000
