Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode medium,0,50.000,800.000,807.000,0.800,17.340,17.360,130.000,267.000,0.807,0.019,0.058,0.072,0.865,0.748,0.843,0.764,0.800,0.000,100.000,202.000,0.000
mode medium,0,60.000,800.000,816.000,2.000,17.660,17.670,130.000,271.000,0.816,0.028,0.083,0.102,0.899,0.733,0.863,0.732,2.000,0.000,100.000,230.000,0.000
mode medium,0,70.000,800.000,806.000,0.800,17.520,17.550,130.000,268.000,0.806,0.033,0.098,0.121,0.904,0.708,0.870,0.724,0.800,0.000,100.000,278.000,0.000
mode medium,0,5.000,1000.000,983.000,-1.700,21.660,21.640,130.000,376.000,0.983,0.024,0.073,0.074,1.056,0.909,1.041,0.895,-1.700,0.000,100.000,22.000,0.000
mode medium,0,6.000,1000.000,991.000,-0.900,21.250,21.240,130.000,341.000,0.991,0.081,0.244,0.246,1.235,0.748,1.203,0.836,-0.900,1.000,100.000,26.000,0.000
mode medium,0,8.000,1000.000,982.000,-1.800,20.810,20.820,130.000,298.000,0.982,0.054,0.161,0.164,1.143,0.820,1.126,0.875,-1.800,0.000,100.000,34.000,0.000
mode medium,1,5.000,1000.000,1006.000,0.600,21.690,21.640,130.000,376.000,1.006,0.047,0.141,0.140,1.147,0.865,1.146,0.893,0.600,0.000,100.000,22.000,0.000
mode medium,1,6.000,1000.000,1012.000,1.200,21.280,21.240,130.000,341.000,1.012,0.065,0.196,0.193,1.208,0.816,1.168,0.865,1.200,0.000,100.000,26.000,0.000
mode medium,1,8.000,1000.000,999.000,-0.100,20.830,20.820,130.000,298.000,0.999,0.026,0.079,0.079,1.078,0.920,1.046,0.930,-0.100,0.000,100.000,34.000,0.000
mode medium,2,5.000,1000.000,1079.000,7.900,21.690,21.640,130.000,376.000,1.079,0.046,0.138,0.128,1.218,0.941,1.208,0.947,7.900,1.000,100.000,22.000,1.000
mode medium,2,6.000,1000.000,1045.000,4.500,21.260,21.240,130.000,341.000,1.045,0.054,0.161,0.154,1.207,0.884,1.205,0.920,4.500,1.000,100.000,26.000,0.000
mode medium,2,8.000,1000.000,1021.000,2.100,20.820,20.820,130.000,298.000,1.021,0.020,0.060,0.059,1.081,0.961,1.064,0.977,2.100,0.000,100.000,34.000,0.000
mode medium,3,5.000,1000.000,1054.000,5.400,21.660,21.640,130.000,376.000,1.054,0.019,0.057,0.054,1.111,0.997,1.101,0.997,5.400,0.000,100.000,21.000,1.000
mode medium,3,6.000,1000.000,1048.000,4.800,21.260,21.240,130.000,341.000,1.048,0.043,0.128,0.122,1.176,0.920,1.165,0.930,4.800,0.000,100.000,26.000,0.000
mode medium,3,8.000,1000.000,1013.000,1.300,20.830,20.820,130.000,298.000,1.013,0.013,0.040,0.039,1.053,0.973,1.044,0.982,1.300,0.000,100.000,34.000,0.000
mode medium,0,10.000,1000.000,993.000,-0.700,21.740,21.750,130.000,376.000,0.993,0.038,0.114,0.114,1.106,0.879,1.093,0.912,-0.700,0.000,100.000,41.000,0.000
mode medium,3,10.000,1000.000,1060.000,6.000,21.750,21.750,130.000,376.000,1.060,0.036,0.108,0.102,1.168,0.952,1.153,0.982,6.000,0.000,100.000,42.000,1.000
mode medium,0,15.000,1000.000,1019.000,1.900,21.690,21.680,130.000,376.000,1.019,0.060,0.181,0.177,1.200,0.838,1.175,0.905,1.900,0.000,100.000,62.000,0.000
mode medium,3,15.000,1000.000,1039.000,3.900,21.720,21.680,130.000,376.000,1.039,0.053,0.160,0.154,1.198,0.879,1.168,0.910,3.900,0.000,100.000,61.000,0.000
mode medium,0,20.000,1000.000,1034.000,3.400,21.790,21.870,130.000,376.000,1.034,0.055,0.164,0.158,1.198,0.871,1.163,0.885,3.400,0.000,100.000,81.000,0.000
mode medium,0,25.000,1000.000,1011.000,1.100,21.080,21.080,130.000,334.000,1.011,0.062,0.185,0.183,1.196,0.826,1.148,0.853,1.100,0.000,100.000,100.000,0.000
mode medium,0,30.000,1000.000,1002.000,0.200,21.040,21.020,130.000,306.000,1.002,0.030,0.091,0.091,1.093,0.911,1.089,0.932,0.200,0.000,100.000,120.000,0.000
mode medium,0,35.000,1000.000,994.000,-0.600,20.800,20.790,130.000,289.000,0.994,0.031,0.092,0.092,1.085,0.902,1.071,0.910,-0.600,0.000,100.000,137.000,0.000
mode medium,0,40.000,1000.000,987.000,-1.300,20.860,20.880,130.000,281.000,0.987,0.023,0.070,0.071,1.057,0.917,1.034,0.940,-1.300,0.000,100.000,157.000,0.000
mode medium,0,50.000,1000.000,991.000,-0.900,21.000,21.000,130.000,282.000,0.991,0.034,0.103,0.104,1.094,0.888,1.059,0.927,-0.900,0.000,100.000,197.000,0.000
mode medium,0,60.000,1000.000,988.000,-1.200,21.180,21.180,130.000,288.000,0.988,0.031,0.094,0.095,1.082,0.894,1.049,0.908,-1.200,0.000,100.000,230.000,0.000
mode medium,0,5.000,1200.000,1184.000,-1.400,25.250,25.230,130.000,386.000,1.184,0.063,0.190,0.161,1.374,0.994,1.339,1.054,-1.400,0.000,100.000,22.000,0.000
mode medium,0,6.000,1200.000,1184.000,-1.300,24.900,24.900,130.000,349.000,1.184,0.074,0.223,0.188,1.407,0.962,1.379,1.022,-1.300,0.000,100.000,26.000,0.000
mode medium,0,8.000,1200.000,1181.000,-1.600,24.680,24.710,130.000,305.000,1.181,0.027,0.082,0.070,1.264,1.099,1.267,1.128,-1.600,0.000,100.000,34.000,0.000
mode medium,1,5.000,1200.000,1194.000,-0.500,25.200,25.230,130.000,386.000,1.194,0.048,0.145,0.121,1.340,1.049,1.327,1.098,-0.500,0.000,100.000,22.000,0.000
mode medium,1,6.000,1200.000,1205.000,0.400,24.870,24.900,130.000,349.000,1.205,0.061,0.184,0.152,1.389,1.022,1.309,1.044,0.400,0.000,100.000,26.000,0.000
mode medium,1,8.000,1200.000,1198.000,-0.200,24.710,24.710,130.000,305.000,1.198,0.016,0.047,0.039,1.245,1.151,1.237,1.155,-0.200,0.000,100.000,34.000,0.000
mode medium,2,5.000,1200.000,1271.000,5.900,25.220,25.230,130.000,386.000,1.271,0.036,0.109,0.086,1.380,1.161,1.361,1.160,5.900,0.000,100.000,22.000,1.000
mode medium,2,6.000,1200.000,1253.000,4.400,24.920,24.900,130.000,349.000,1.253,0.049,0.148,0.118,1.401,1.104,1.374,1.091,4.400,0.000,100.000,26.000,0.000
mode medium,2,8.000,1200.000,1232.000,2.700,24.690,24.710,130.000,305.000,1.232,0.023,0.070,0.057,1.302,1.162,1.277,1.168,2.700,0.000,100.000,34.000,0.000
mode medium,3,5.000,1200.000,1268.000,5.700,25.220,25.230,130.000,386.000,1.268,0.023,0.068,0.053,1.336,1.201,1.339,1.208,5.700,0.000,100.000,22.000,1.000
mode medium,3,6.000,1200.000,1237.000,3.100,24.890,24.900,130.000,349.000,1.237,0.048,0.144,0.116,1.381,1.094,1.356,1.116,3.100,0.000,100.000,26.000,0.000
mode medium,3,8.000,1200.000,1233.000,2.700,24.720,24.710,130.000,305.000,1.233,0.011,0.034,0.028,1.267,1.199,1.262,1.203,2.700,0.000,100.000,33.000,0.000
mode medium,0,10.000,1200.000,1193.000,-0.600,25.290,25.240,130.000,386.000,1.193,0.063,0.190,0.159,1.383,1.003,1.344,1.056,-0.600,0.000,100.000,42.000,0.000
mode medium,3,10.000,1200.000,1263.000,5.300,25.240,25.240,130.000,386.000,1.263,0.027,0.082,0.065,1.345,1.181,1.369,1.205,5.300,0.000,100.000,42.000,1.000
mode medium,0,15.000,1200.000,1218.000,1.500,25.270,25.230,130.000,386.000,1.218,0.058,0.173,0.142,1.392,1.045,1.393,1.084,1.500,0.000,100.000,62.000,0.000
mode medium,3,15.000,1200.000,1242.000,3.500,25.240,25.230,130.000,386.000,1.242,0.043,0.129,0.104,1.371,1.114,1.349,1.138,3.500,0.000,100.000,62.000,0.000
mode medium,0,20.000,1200.000,1226.000,2.200,25.180,25.080,130.000,386.000,1.226,0.057,0.172,0.140,1.398,1.054,1.346,1.044,2.200,0.000,100.000,75.000,0.000
mode medium,0,25.000,1200.000,1200.000,0.000,24.840,24.780,130.000,342.000,1.200,0.052,0.155,0.129,1.355,1.046,1.327,1.056,0.000,0.000,100.000,100.000,0.000
mode medium,0,30.000,1200.000,1195.000,-0.400,24.820,24.790,130.000,313.000,1.195,0.032,0.096,0.080,1.291,1.099,1.262,1.136,-0.400,0.000,100.000,117.000,0.000
mode medium,0,35.000,1200.000,1191.000,-0.800,24.590,24.560,130.000,297.000,1.191,0.030,0.091,0.077,1.282,1.100,1.292,1.126,-0.800,0.000,100.000,138.000,0.000
mode medium,0,40.000,1200.000,1184.000,-1.400,24.510,24.530,130.000,291.000,1.184,0.027,0.080,0.068,1.264,1.104,1.247,1.121,-1.400,0.000,100.000,159.000,0.000
mode medium,0,50.000,1200.000,1169.000,-2.600,24.390,24.420,130.000,296.000,1.169,0.034,0.102,0.087,1.270,1.067,1.235,1.096,-2.600,0.000,100.000,195.000,0.000
mode medium,0,60.000,1200.000,1179.000,-1.800,24.730,24.610,130.000,305.000,1.179,0.039,0.118,0.100,1.296,1.061,1.272,1.089,-1.800,0.000,100.000,230.000,0.000
mode medium,0,5.000,1500.000,1480.000,-1.400,30.390,30.390,130.000,397.000,1.480,0.089,0.266,0.180,1.745,1.214,1.807,1.312,-1.400,1.000,100.000,22.000,0.000
mode medium,0,6.000,1500.000,1461.000,-2.600,30.220,30.260,130.000,359.000,1.461,0.064,0.193,0.132,1.654,1.268,1.589,1.269,-2.600,0.000,100.000,26.000,0.000
mode medium,0,8.000,1500.000,1481.000,-1.200,30.030,30.030,130.000,317.000,1.481,0.021,0.062,0.042,1.544,1.419,1.530,1.441,-1.200,0.000,100.000,34.000,0.000
mode medium,1,5.000,1500.000,1477.000,-1.500,30.400,30.390,130.000,397.000,1.477,0.049,0.146,0.099,1.623,1.332,1.607,1.364,-1.500,0.000,100.000,22.000,0.000
mode medium,1,6.000,1500.000,1484.000,-1.100,30.300,30.260,130.000,359.000,1.484,0.036,0.107,0.072,1.591,1.376,1.564,1.388,-1.100,0.000,100.000,26.000,0.000
mode medium,1,8.000,1500.000,1473.000,-1.800,30.020,30.030,130.000,317.000,1.473,0.020,0.059,0.040,1.531,1.414,1.517,1.418,-1.800,0.000,100.000,34.000,0.000
mode medium,2,5.000,1500.000,1543.000,2.800,30.380,30.390,130.000,397.000,1.543,0.031,0.092,0.059,1.634,1.451,1.617,1.438,2.800,0.000,100.000,22.000,0.000
mode medium,2,6.000,1500.000,1530.000,2.000,30.240,30.260,130.000,359.000,1.530,0.042,0.127,0.083,1.658,1.403,1.619,1.336,2.000,0.000,100.000,26.000,0.000
mode medium,2,8.000,1500.000,1555.000,3.600,30.020,30.030,130.000,317.000,1.555,0.022,0.067,0.043,1.622,1.487,1.617,1.507,3.600,0.000,100.000,34.000,0.000
mode medium,3,5.000,1500.000,1559.000,3.900,30.420,30.390,130.000,397.000,1.559,0.059,0.176,0.113,1.735,1.382,1.696,1.374,3.900,0.000,100.000,22.000,0.000
mode medium,3,6.000,1500.000,1514.000,1.000,30.270,30.260,130.000,359.000,1.514,0.025,0.075,0.050,1.590,1.439,1.569,1.443,1.000,0.000,100.000,26.000,0.000
mode medium,3,8.000,1500.000,1517.000,1.100,30.040,30.030,130.000,317.000,1.517,0.010,0.030,0.020,1.547,1.487,1.542,1.493,1.100,0.000,100.000,34.000,0.000
mode medium,0,10.000,1500.000,1468.000,-2.100,30.400,30.330,130.000,397.000,1.468,0.064,0.191,0.130,1.659,1.278,1.646,1.279,-2.100,0.000,100.000,42.000,0.000
mode medium,3,10.000,1500.000,1545.000,3.000,30.370,30.330,130.000,397.000,1.545,0.049,0.146,0.095,1.691,1.398,1.708,1.441,3.000,0.000,100.000,42.000,0.000
mode medium,0,15.000,1500.000,1498.000,-0.100,30.420,30.380,130.000,397.000,1.498,0.066,0.199,0.133,1.697,1.299,1.641,1.282,-0.100,0.000,100.000,61.000,0.000
mode medium,3,15.000,1500.000,1530.000,2.000,30.460,30.380,130.000,397.000,1.530,0.057,0.170,0.111,1.700,1.360,1.669,1.386,2.000,0.000,100.000,62.000,0.000
mode medium,0,20.000,1500.000,1503.000,0.200,30.400,30.380,130.000,397.000,1.503,0.068,0.205,0.137,1.708,1.297,1.674,1.294,0.200,0.000,100.000,78.000,0.000
mode medium,0,25.000,1500.000,1491.000,-0.600,30.550,30.530,130.000,352.000,1.491,0.036,0.108,0.073,1.600,1.383,1.557,1.386,-0.600,0.000,100.000,101.000,0.000
mode medium,0,30.000,1500.000,1471.000,-1.900,29.950,29.970,130.000,324.000,1.471,0.043,0.130,0.088,1.601,1.342,1.555,1.359,-1.900,0.000,100.000,121.000,0.000
mode medium,0,35.000,1500.000,1491.000,-0.600,30.220,30.240,130.000,310.000,1.491,0.038,0.114,0.076,1.605,1.377,1.562,1.413,-0.600,0.000,100.000,126.000,0.000
mode medium,0,40.000,1500.000,1483.000,-1.100,30.200,30.220,130.000,306.000,1.483,0.035,0.106,0.072,1.590,1.377,1.547,1.396,-1.100,0.000,100.000,159.000,0.000
mode medium,0,50.000,1500.000,1481.000,-1.200,30.460,30.460,130.000,315.000,1.481,0.043,0.129,0.087,1.611,1.352,1.560,1.393,-1.200,0.000,100.000,196.000,0.000
mode medium,0,5.000,1800.000,1768.000,-1.800,35.710,35.710,130.000,404.000,1.768,0.087,0.261,0.147,2.028,1.507,2.003,1.540,-1.800,0.000,100.000,22.000,0.000
mode medium,0,6.000,1800.000,1735.000,-3.600,35.260,35.230,130.000,368.000,1.735,0.063,0.189,0.109,1.924,1.546,1.842,1.520,-3.600,0.000,100.000,26.000,0.000
mode medium,0,8.000,1800.000,1756.000,-2.400,35.260,35.280,130.000,328.000,1.756,0.021,0.063,0.036,1.820,1.693,1.820,1.711,-2.400,0.000,100.000,31.000,0.000
mode medium,1,5.000,1800.000,1769.000,-1.700,35.710,35.710,130.000,404.000,1.769,0.036,0.109,0.062,1.878,1.660,1.884,1.688,-1.700,0.000,100.000,22.000,0.000
mode medium,1,6.000,1800.000,1760.000,-2.200,35.240,35.230,130.000,368.000,1.760,0.026,0.078,0.044,1.838,1.682,1.827,1.698,-2.200,0.000,100.000,26.000,0.000
mode medium,1,8.000,1800.000,1756.000,-2.400,35.280,35.280,130.000,328.000,1.756,0.018,0.055,0.031,1.812,1.701,1.798,1.713,-2.400,0.000,100.000,34.000,0.000
mode medium,2,5.000,1800.000,1837.000,2.100,35.680,35.710,130.000,404.000,1.837,0.040,0.121,0.066,1.958,1.716,1.951,1.758,2.100,0.000,100.000,22.000,0.000
mode medium,2,6.000,1800.000,1795.000,-0.300,35.240,35.230,130.000,368.000,1.795,0.028,0.085,0.047,1.881,1.710,1.855,1.728,-0.300,0.000,100.000,25.000,0.000
mode medium,2,8.000,1800.000,1842.000,2.300,35.260,35.280,130.000,328.000,1.842,0.020,0.059,0.032,1.901,1.784,1.902,1.788,2.300,0.000,100.000,34.000,0.000
mode medium,3,5.000,1800.000,1849.000,2.700,35.700,35.710,130.000,404.000,1.849,0.079,0.236,0.128,2.084,1.613,2.008,1.666,2.700,0.000,100.000,22.000,0.000
mode medium,3,6.000,1800.000,1789.000,-0.600,35.250,35.230,130.000,368.000,1.789,0.027,0.081,0.045,1.870,1.708,1.840,1.721,-0.600,0.000,100.000,26.000,0.000
mode medium,3,8.000,1800.000,1809.000,0.500,35.290,35.280,130.000,328.000,1.809,0.020,0.059,0.033,1.868,1.749,1.867,1.763,0.500,0.000,100.000,32.000,0.000
mode medium,0,10.000,1800.000,1766.000,-1.900,35.790,35.800,130.000,404.000,1.766,0.064,0.193,0.110,1.959,1.572,1.889,1.495,-1.900,0.000,100.000,41.000,0.000
mode medium,3,10.000,1800.000,1853.000,3.000,35.820,35.800,130.000,404.000,1.853,0.064,0.191,0.103,2.045,1.662,1.998,1.671,3.000,0.000,100.000,42.000,0.000
mode medium,0,15.000,1800.000,1788.000,-0.600,35.820,35.770,130.000,404.000,1.788,0.070,0.211,0.118,1.999,1.577,1.929,1.594,-0.600,0.000,100.000,62.000,0.000
mode medium,3,15.000,1800.000,1818.000,1.000,35.810,35.770,130.000,404.000,1.818,0.062,0.186,0.103,2.004,1.632,2.008,1.671,1.000,0.000,100.000,61.000,0.000
mode medium,0,20.000,1800.000,1783.000,-1.000,35.730,35.740,130.000,404.000,1.783,0.076,0.228,0.128,2.011,1.554,2.058,1.567,-1.000,0.000,100.000,82.000,0.000
mode medium,0,25.000,1800.000,1772.000,-1.500,35.580,35.590,130.000,360.000,1.772,0.039,0.116,0.065,1.888,1.656,1.860,1.681,-1.500,0.000,100.000,95.000,0.000
mode medium,0,30.000,1800.000,1773.000,-1.500,35.330,35.330,130.000,335.000,1.773,0.045,0.136,0.077,1.910,1.637,1.852,1.671,-1.500,0.000,100.000,109.000,0.000
mode medium,0,35.000,1800.000,1783.000,-1.000,35.600,35.570,130.000,322.000,1.783,0.050,0.151,0.085,1.933,1.632,1.889,1.683,-1.000,0.000,100.000,132.000,0.000
mode medium,0,40.000,1800.000,1789.000,-0.600,36.070,36.050,130.000,321.000,1.789,0.044,0.132,0.074,1.921,1.657,1.867,1.696,-0.600,0.000,100.000,158.000,0.000
mode medium,0,50.000,1800.000,1830.000,1.700,37.050,37.040,130.000,334.000,1.830,0.050,0.150,0.082,1.980,1.681,1.914,1.708,1.700,0.000,100.000,197.000,0.000
mode medium,0,5.000,2000.000,1961.000,-2.000,39.250,39.270,130.000,406.000,1.961,0.082,0.246,0.125,2.207,1.715,2.130,1.718,-2.000,0.000,100.000,22.000,0.000
mode medium,0,6.000,2000.000,1928.000,-3.600,38.600,38.610,130.000,372.000,1.928,0.066,0.197,0.102,2.125,1.732,2.048,1.763,-3.600,0.000,100.000,25.000,0.000
mode medium,0,8.000,2000.000,1940.000,-3.000,38.590,38.580,130.000,336.000,1.940,0.017,0.050,0.026,1.990,1.891,1.983,1.902,-3.000,0.000,100.000,33.000,0.000
mode medium,1,5.000,2000.000,1969.000,-1.600,39.250,39.270,130.000,406.000,1.969,0.038,0.114,0.058,2.082,1.855,2.073,1.889,-1.600,0.000,100.000,22.000,0.000
mode medium,1,6.000,2000.000,1946.000,-2.700,38.620,38.610,130.000,372.000,1.946,0.024,0.072,0.037,2.018,1.875,2.008,1.884,-2.700,0.000,100.000,26.000,0.000
mode medium,1,8.000,2000.000,1953.000,-2.400,38.600,38.580,130.000,336.000,1.953,0.019,0.056,0.028,2.008,1.897,1.996,1.889,-2.400,0.000,100.000,34.000,0.000
mode medium,2,5.000,2000.000,2045.000,2.200,39.250,39.270,130.000,406.000,2.045,0.040,0.121,0.059,2.165,1.924,2.142,1.951,2.200,0.000,100.000,22.000,0.000
mode medium,2,6.000,2000.000,1998.000,-0.100,38.630,38.610,130.000,372.000,1.998,0.023,0.070,0.035,2.068,1.929,2.045,1.944,-0.100,0.000,100.000,25.000,0.000
mode medium,2,8.000,2000.000,2044.000,2.200,38.600,38.580,130.000,336.000,2.044,0.019,0.056,0.027,2.100,1.988,2.098,1.993,2.200,0.000,100.000,32.000,0.000
mode medium,3,5.000,2000.000,2047.000,2.300,39.260,39.270,130.000,406.000,2.047,0.075,0.224,0.109,2.270,1.823,2.224,1.805,2.300,0.000,100.000,22.000,0.000
mode medium,3,6.000,2000.000,1981.000,-0.900,38.620,38.610,130.000,372.000,1.981,0.023,0.068,0.034,2.049,1.913,2.026,1.914,-0.900,0.000,100.000,26.000,0.000
mode medium,3,8.000,2000.000,2003.000,0.200,38.600,38.580,130.000,336.000,2.003,0.018,0.054,0.027,2.057,1.950,2.043,1.961,0.200,0.000,100.000,34.000,0.000
mode medium,0,10.000,2000.000,1957.000,-2.100,39.210,39.180,130.000,406.000,1.957,0.063,0.190,0.097,2.148,1.767,2.068,1.736,-2.100,0.000,100.000,42.000,0.000
mode medium,3,10.000,2000.000,2045.000,2.200,39.180,39.180,130.000,406.000,2.045,0.055,0.164,0.080,2.209,1.881,2.177,1.899,2.200,0.000,100.000,42.000,0.000
mode medium,0,15.000,2000.000,1975.000,-1.300,39.300,39.310,130.000,406.000,1.975,0.077,0.232,0.117,2.206,1.743,2.125,1.802,-1.300,0.000,100.000,61.000,0.000
mode medium,3,15.000,2000.000,2007.000,0.300,39.340,39.310,130.000,406.000,2.007,0.066,0.199,0.099,2.206,1.808,2.192,1.864,0.300,0.000,100.000,61.000,0.000
mode medium,0,20.000,2000.000,1973.000,-1.300,39.210,39.120,130.000,406.000,1.973,0.079,0.237,0.120,2.210,1.737,2.150,1.785,-1.300,0.000,100.000,80.000,0.000
mode medium,0,25.000,2000.000,1938.000,-3.100,38.650,38.580,130.000,365.000,1.938,0.042,0.125,0.064,2.063,1.813,2.011,1.842,-3.100,0.000,100.000,101.000,0.000
mode medium,0,30.000,2000.000,1953.000,-2.400,38.820,38.760,130.000,342.000,1.953,0.051,0.153,0.078,2.105,1.800,2.053,1.857,-2.400,0.000,100.000,121.000,0.000
mode medium,0,35.000,2000.000,1974.000,-1.300,39.370,39.340,130.000,331.000,1.974,0.048,0.143,0.073,2.118,1.831,2.060,1.887,-1.300,0.000,100.000,138.000,0.000
mode medium,0,40.000,2000.000,2005.000,0.300,40.030,40.020,130.000,331.000,2.005,0.057,0.171,0.085,2.176,1.835,2.105,1.882,0.300,0.000,100.000,159.000,0.000
mode medium,0,50.000,2000.000,2081.000,4.100,41.600,41.640,130.000,345.000,2.081,0.071,0.212,0.102,2.293,1.870,2.221,1.961,4.100,0.000,100.000,196.000,0.000
